CID,IDSURVEY,zHD,zHDERR,zCMB,zCMBERR,zHEL,zHELERR,m_b_corr,m_b_corr_err_DIAG,MU_SH0ES,MU_SH0ES_ERR_DIAG,CEPH_DIST,IS_CALIBRATOR,USED_IN_SH0ES_HF,c,cERR,x1,x1ERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,RA,DEC,HOST_RA,HOST_DEC,HOST_ANGSEP,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,PKMJD,PKMJDERR,NDOF,FITCHI2,FITPROB,m_b_corr_err_RAW,m_b_corr_err_VPEC,biasCor_m_b,biasCorErr_m_b,biasCor_m_b_COVSCALE,biasCor_m_b_COVADD,blast_transient_spectroscopic_class,blast_transient_photometric_class,blast_host_name,blast_host_ra_deg,blast_host_dec_deg,blast_host_redshift,blast_host_EBV_MW,blast_local_log_mass_50,blast_local_log_sfr_50,blast_local_log_ssfr_50,blast_local_log_age_50,blast_local_mass_surviving_ratio,blast_global_log_mass_50,blast_global_log_sfr_50,blast_global_log_ssfr_50,blast_global_log_age_50,blast_global_mass_surviving_ratio
1994S,61,0.01588,0.00085,0.01619,1e-05,0.01524,1e-05,14.7757,0.223197,34.0287,0.224824,-9.0,0,0,-0.101615,0.028154,0.30392,0.1827,14.4968,0.0355067,0.02853,0.000933014,0.000590405,-5.96363e-05,-2.21435e-05,187.841,29.1344,-999,-999,-9.0,92.3246,250,0.0180841,10.2053,0.21,49518.8,0.2435,24,37.5297,0.0387126,0.067,0.1171,0.0277,0.001,1.0,0.003,SN Ia,,1994S,187.84362003,29.13851256,,0.0180565733462572,8.827233917523913,-1.6213403595884852,-10.457349167411904,8.776349847671797,0.5635137320763368,,,,,
iPTF14bdn,56,0.01603,0.00085,0.01636,1e-05,0.01558,1e-05,14.8532,0.280284,34.1062,0.281582,-9.0,0,0,-0.066181,0.045297,1.26874,0.17976,14.5345,0.0364852,0.0275536,0.000925913,-0.00053591,-4.68684e-05,-3.08216e-05,202.687,32.7618,-999,-999,-9.0,96.3614,250,0.009941,7.76651,0.036,56822.5,0.1388,29,9.14289,0.99984,0.1232,0.1161,0.0208,0.003,1.0,0.006,Ia,,iPTF14bdn,202.6869,32.7607,,,,,,,,,,,,
2010kg,56,0.01652,0.00085,0.01595,1e-05,0.01614,1e-05,14.7469,0.333638,33.9999,0.334729,-9.0,0,0,0.10814,0.056719,-1.28649,0.19062,15.2333,0.0964583,0.0144767,0.00128613,0.00120272,-3.61418e-05,-4.77776e-05,70.035,7.35,-999,-999,-9.0,-167.485,250,0.13388,10.2421,0.006,55543.6,0.138,21,15.25,0.8102,0.1356,0.1126,-0.0902,0.002,1.0,0.018,Ia,,2010kg,70.0378,7.3492,0.016632,0.1338294270634651,9.522221994540397,-0.9466800894012808,-10.470031648029227,9.932922107735568,0.5633319624292257,10.658361316799684,0.2402047458605498,-10.431914042141392,6.508691995312174,0.5951121942623803
2013fw,51,0.01656,0.00085,0.0157,3e-05,0.01679,3e-05,14.9078,0.216439,34.1608,0.218117,-9.0,0,0,-0.032516,0.021761,0.55558,0.049696,14.7918,0.0481957,0.0217404,0.000965054,-7.99688e-05,1.90702e-06,-1.69709e-05,318.437,13.576,-999,-999,-9.0,-253.348,250,0.0667434,9.7636,-9.0,56601.9,0.046,86,132.666,0.000927403,0.0413,0.1124,0.0141,0.002,1.0,0.008,Ia,,2013fw,318.4411,13.5748,0.016948,0.0667262689769268,9.524477350553124,-0.652995327681942,-10.21621992177622,7.120283250039196,0.5888644562148674,11.012304998617005,-0.4582681661848113,-11.532559249238789,8.016458311005708,0.578508149926756
iPTF13dge,56,0.01662,0.00085,0.01581,1e-05,0.01586,1e-05,15.0263,0.260521,34.2793,0.261916,-9.0,0,0,-0.086667,0.048426,-0.120328,0.14616,14.8448,0.062625,0.0207059,0.00119431,0.000690822,-2.92841e-05,-3.83725e-05,75.8962,1.5715,-999,-999,-9.0,-237.139,250,0.0770365,10.6697,0.001,56556.8,0.1221,30,10.4088,0.99966,0.1191,0.112,0.0163,0.001,1.0,0.003,Ia,,iPTF13dge,75.9042,1.5734,0.015858,0.0767813077569007,8.49385447693577,-1.4893489984257609,-9.991684805375352,7.876099963771555,0.5782033238209628,10.79445997794617,0.6719148003617447,-10.14069209087804,7.142433403335797,0.5947406378408161
SN2016gfr,150,0.01671,0.00086,0.0163,0.00012,0.01669,0.00012,14.6455,0.243894,33.8985,0.245383,-9.0,0,0,-0.02286,0.037602,0.12662,0.11111,14.6347,0.0828091,0.025127,0.00191643,-0.000225813,1.63851e-06,-5.73139e-05,274.898,23.7862,-999,-999,-9.0,-122.825,250,0.11479,9.56317,0.006,57657.6,0.1821,8,16.0907,0.0410999,0.0743,0.1127,0.0261,0.001,1.0,0.009,SN Ia,,SN2016gfr,274.8986404,23.78721611,0.033041,0.1148412641882896,9.770017008485857,-0.7095118245647185,-10.497404768505106,7.503646530293599,0.58147376616589,10.58349102192628,-1.0459809195173042,-11.645598935537928,7.084369999638444,0.5805119663504835
ASASSN-16ip,150,0.01678,0.00085,0.01632,0.0001,0.01701,0.0001,14.9149,0.244992,34.1679,0.246475,-9.0,0,0,-0.020215,0.033544,-0.877386,0.10684,15.0537,0.0393195,0.0170807,0.000618571,-5.48115e-05,-1.25888e-05,-1.80694e-05,36.8407,-23.9287,-999,-999,-9.0,-135.07,250,0.016838,9.75333,0.006,57619.3,0.1387,13,46.8986,1.00503e-05,0.0757,0.1109,0.0195,0.002,1.0,0.01,SN Ia,,ASASSN-16ip,36.8409,-23.9288,0.017008,0.0168346327915787,9.738203089718532,-1.1648952577866318,-10.901324614938789,6.494489049626961,0.5928007089104586,10.223876750105877,-2.4113247922823233,-12.635698097403722,10.487011978650802,0.5686898328923182
2007A,5,0.01682,0.00085,0.01646,9e-05,0.01765,9e-05,15.2119,0.357309,34.4649,0.358327,34.526,1,0,0.11732,0.024602,0.56889,0.10298,15.4419,0.0473284,0.0119466,0.000520764,3.83038e-05,-1.60282e-06,-9.67992e-06,6.3194,12.8868,-999,-999,-9.0,-104.478,250,0.0633909,10.123,0.01,54113.8,0.067,26,33.1332,0.15827,0.0532,0.1107,-0.1013,0.002,1.0,0.019,SN Ia,,2007A,6.3199,12.8838,0.017239,0.0633228424191474,9.534769865908531,-0.0144302517079611,-9.5506647862644,7.133758760645501,0.5943888059406678,10.678488006877956,0.606148380235949,-10.05594619444809,11.127406317139716,0.5681999841209601
2007A,65,0.01682,0.00085,0.01646,9e-05,0.01765,9e-05,15.2811,0.340551,34.5341,0.341619,34.526,1,0,0.062705,0.03324,0.39336,0.20063,15.3909,0.0552206,0.0125216,0.000636848,0.00136758,-2.98174e-05,-1.69225e-05,6.3194,12.8868,-999,-999,-9.0,-104.478,250,0.0633909,10.123,0.151,54113.4,0.1398,8,3.92161,0.86413,0.0702,0.1107,-0.0785,0.001,1.0,0.013,SN Ia,,2007A,6.3199,12.8838,0.017239,0.0633228424191474,9.534769865908531,-0.0144302517079611,-9.5506647862644,7.133758760645501,0.5943888059406678,10.678488006877956,0.606148380235949,-10.05594619444809,11.127406317139716,0.5681999841209601
PSNJ0107203,150,0.01682,0.00085,0.01601,4e-05,0.01701,4e-05,14.7143,0.283124,33.9673,0.284408,-9.0,0,0,-0.099458,0.041404,-1.98709,0.19122,14.792,0.0590802,0.0217364,0.00118278,0.00050503,-4.29279e-05,-3.80485e-05,16.8346,32.3997,-999,-999,-9.0,-240.34,250,0.0595594,11.0223,0.001,57352.0,0.1671,11,12.4795,0.3287,0.0954,0.1107,0.0397,0.001,1.0,0.003,SNIa,,PSNJ0107203,16.8538,32.4127,0.017005,0.0609506644308567,,,,,,11.291616746456874,-0.5588910347968421,-11.841887486544971,8.70306395826896,0.5785008921513869
1998ef,57,0.0169,0.00085,0.0161,0.0,0.01711,0.0,14.588,0.288048,33.841,0.289311,-9.0,0,0,-0.063568,0.041736,-1.01696,0.057899,14.5923,0.0529124,0.0261266,0.00127325,-0.000471117,7.16421e-06,-3.70459e-05,15.862,32.2368,-999,-999,-9.0,-236.776,250,0.0633805,10.3088,-9.0,51113.5,0.0492,28,82.5538,2.76349e-07,0.1017,0.1101,-0.0016,0.001,1.0,0.003,SN Ia,,1998ef,15.8598482,32.23737114,0.01760863,0.063395996838808,9.778531137514872,-0.3662661897541234,-10.202378845029424,5.7997672367866455,0.6043339109887138,10.707942666776734,-2.4568135360288097,-13.194307310533672,8.608626065808393,0.573132711321964
1998ef,62,0.0169,0.00085,0.0161,0.0,0.01711,0.0,14.6445,0.26318,33.8975,0.264562,-9.0,0,0,-0.110187,0.029975,-1.19643,0.11134,14.5761,0.0530022,0.0265188,0.00129457,0.000214243,-2.34109e-05,-2.98383e-05,15.862,32.2368,-999,-999,-9.0,-236.776,250,0.0633805,10.3088,0.15,51114.2,0.0943,11,12.8816,0.30114,0.0648,0.1101,0.0434,0.001,1.0,0.003,SN Ia,,1998ef,15.8598482,32.23737114,0.01760863,0.063395996838808,9.778531137514872,-0.3662661897541234,-10.202378845029424,5.7997672367866455,0.6043339109887138,10.707942666776734,-2.4568135360288097,-13.194307310533672,8.608626065808393,0.573132711321964
ASASSN-15ti,150,0.01692,0.00085,0.01671,6e-05,0.01732,6e-05,15.2364,0.309138,34.4894,0.310314,-9.0,0,0,-0.042266,0.041071,-1.47904,0.10914,15.4053,0.0921956,0.0123566,0.00104926,7.15202e-05,-1.18341e-05,-3.41596e-05,46.2858,37.9,-999,-999,-9.0,-61.2857,250,0.12944,8.44463,0.001,57364.1,0.1956,11,7.75279,0.73526,0.081,0.11,0.0289,0.002,1.0,0.007,SNIa,,ASASSN-15ti,46.29421173,37.899997,0.01732,0.1295097345113754,7.741078237888444,-0.3658450088855902,-7.960686639539328,0.1865644551179025,0.7606602323320879,8.85636060391053,-0.9306639766678968,-9.791072018332018,6.726127707701888,0.5916434900795606
ASASSN-15od,150,0.01698,0.00085,0.01678,1e-05,0.0176,1e-05,15.0879,0.226785,34.3409,0.228387,-9.0,0,0,-0.101117,0.035272,-1.11648,0.12954,15.0484,0.0423478,0.0171642,0.000669469,-0.000295421,-4.85478e-06,-1.99293e-05,35.8049,-4.5172,-999,-999,-9.0,-57.138,250,0.0255052,9.51783,0.001,57256.4,0.3173,8,7.74803,0.45846,0.0814,0.1096,0.0561,0.002,1.0,0.005,SN Ia,,ASASSN-15od,35.80479002,-4.51963532,,,9.576868697378494,-0.574423866865412,-10.168059902898468,7.620117555085393,0.5785745848719679,9.018339790478516,0.5068217581190775,-8.521762331445846,1.404638929371626,0.6906010100995872
2001da,57,0.01718,0.00085,0.01658,1e-05,0.01782,1e-05,14.769,0.307813,34.022,0.308995,-9.0,0,0,0.12145,0.043848,-0.685997,0.075297,15.2016,0.0494315,0.0149059,0.000678636,-0.00059499,6.09914e-06,-2.23697e-05,358.387,8.1174,-999,-999,-9.0,-175.6,250,0.0498981,10.1168,-9.0,52108.2,0.0749,40,166.679,2.12599e-17,0.1062,0.1084,-0.0965,0.003,1.0,0.02,SN Ia,,2001da,358.3839693,8.11812716,0.01740235,0.0502559105306863,9.38078149253472,-0.9829346244711772,-10.359327858831314,6.706986754168806,0.5905132698408783,10.552285396679276,0.1221871166237341,-10.419740084996834,7.780443633760369,0.5848805711706333
2001da,63,0.01718,0.00085,0.01658,1e-05,0.01782,1e-05,14.9473,0.324206,34.2003,0.325329,-9.0,0,0,0.075615,0.035552,-0.56437,0.89098,15.2372,0.0584618,0.0144251,0.000776721,0.000823629,0.000177498,-1.9809e-05,358.387,8.1174,-999,-999,-9.0,-175.6,250,0.0498981,10.1168,0.042,52107.5,1.3563,3,1.7517,0.6255,0.1374,0.1084,-0.0796,0.002,1.0,0.015,SN Ia,,2001da,358.3839693,8.11812716,0.01740235,0.0502559105306863,9.38078149253472,-0.9829346244711772,-10.359327858831314,6.706986754168806,0.5905132698408783,10.552285396679276,0.1221871166237341,-10.419740084996834,7.780443633760369,0.5848805711706333
ASASSN-15kx,150,0.0172,0.00085,0.01697,8e-05,0.01802,8e-05,15.3554,0.21815,34.6084,0.219814,-9.0,0,0,-0.09556,0.042094,-1.45347,0.14555,15.361,0.09954,0.0128712,0.00118003,0.000146002,-1.06422e-05,-3.95351e-05,334.049,37.4738,-999,-999,-9.0,-70.1331,250,0.14108,10.5578,0.028,57191.6,0.1556,10,12.1339,0.2762,0.0826,0.1082,0.0342,0.001,1.0,0.003,SN Ia,,ASASSN-15kx,334.0495,37.4746,0.018019,0.1410952365398406,10.078188849317026,-0.2504454257244169,-10.351266499873129,7.245327395646031,0.5859282169776802,10.555369421459744,-1.8508587147081812,-12.439533793924204,9.222954747204009,0.5743459864644108
2000dk,57,0.0173,0.00085,0.01649,0.0001,0.01749,0.0001,14.8906,0.281398,34.1436,0.28269,-9.0,0,0,-0.092916,0.042587,-2.44176,0.10186,15.0474,0.0515093,0.0171806,0.00081508,-0.000532109,2.74172e-06,-2.45952e-05,16.848,32.4064,-999,-999,-9.0,-240.34,250,0.0606091,10.0012,-9.0,51812.3,0.0725,30,33.8952,0.28504,0.1051,0.1076,0.0315,0.001,1.0,0.003,SN Ia,,2000dk,16.8489,32.4038,0.017442,,9.652215565471202,-0.9871831649025016,-10.64951970564089,9.289811054118667,0.5630285315101595,10.673015912705267,-1.1410058093546118,-11.789984864752086,8.204214235548744,0.5808239034517244
2000dk,62,0.0173,0.00085,0.01649,0.0001,0.01749,0.0001,14.8987,0.255715,34.1517,0.257136,-9.0,0,0,-0.036961,0.029373,-2.03848,0.07781,15.1207,0.0496363,0.0160595,0.000734186,-0.00011015,-6.79132e-07,-1.64493e-05,16.848,32.4064,-999,-999,-9.0,-240.34,250,0.0606091,10.0012,0.37417,51812.9,0.0927,23,26.395,0.28258,0.0639,0.1076,-0.0169,0.001,1.0,0.004,SN Ia,,2000dk,16.8489,32.4038,0.017442,,9.652215565471202,-0.9871831649025016,-10.64951970564089,9.289811054118667,0.5630285315101595,10.673015912705267,-1.1410058093546118,-11.789984864752086,8.204214235548744,0.5808239034517244
2007fb,51,0.01733,0.00085,0.0168,1e-05,0.01803,1e-05,15.1479,0.220048,34.4009,0.221698,-9.0,0,0,-0.028838,0.024937,-1.55803,0.081665,15.3633,0.0409958,0.0128439,0.000484965,-0.000186809,-4.80591e-07,-9.68892e-06,359.218,5.5088,-999,-999,-9.0,-156.633,250,0.047768,9.6287,0.003,54287.6,0.1867,62,53.3631,0.77465,0.0538,0.1074,0.0223,0.003,1.0,0.008,SN Ia,,2007fb,359.2147,5.5084,0.018026,0.0476961209625005,9.526516280561491,-0.0515258800808808,-9.572715116734534,6.801328605534616,0.5938579643976811,10.543066597940536,-0.0083791780861705,-10.566268894643812,8.349900320481815,0.5693402331451751
2007fb,65,0.01733,0.00085,0.0168,1e-05,0.01803,1e-05,15.2571,0.229657,34.5101,0.231239,-9.0,0,0,-0.119162,0.032271,-1.64181,0.20852,15.259,0.051662,0.0141389,0.000672764,2.49124e-05,-1.15617e-05,-1.47965e-05,359.218,5.5088,-999,-999,-9.0,-156.633,250,0.047768,9.6287,3.866,54288.1,0.0116,17,31.7594,0.0161175,0.0824,0.1074,0.0757,0.004,1.0,0.005,SN Ia,,2007fb,359.2147,5.5084,0.018026,0.0476961209625005,9.526516280561491,-0.0515258800808808,-9.572715116734534,6.801328605534616,0.5938579643976811,10.543066597940536,-0.0083791780861705,-10.566268894643812,8.349900320481815,0.5693402331451751
2006ef,57,0.01734,0.00085,0.01694,0.0,0.01781,0.0,15.108,0.218624,34.361,0.220285,-9.0,0,0,-0.05665,0.026478,-1.56473,0.067618,15.2474,0.0314984,0.0142906,0.000414586,-0.000266062,1.69389e-06,-9.32176e-06,31.0813,-8.7284,-999,-999,-9.0,-118.11,250,0.0204289,7.8489,-9.0,53969.6,0.0934,40,45.6148,0.25004,0.0602,0.1074,0.0313,0.003,1.0,0.007,SN Ia,,2006ef,31.0791,-8.7353,0.0178122,0.0205789847671985,8.612798461425868,-1.6824082231907451,-10.26817639783803,7.275900089001605,0.5920677103360488,10.654300526749733,-2.7740594741794595,-13.438240490918178,8.21889806574313,0.5747972926052518
2008C,5,0.01737,0.00085,0.01709,1e-05,0.01662,1e-05,15.057,0.26217,34.31,0.263557,-9.0,0,0,0.087064,0.026381,-0.695876,0.079108,15.399,0.0545149,0.0124276,0.000623992,-0.00041326,8.82636e-06,-1.19597e-05,104.298,20.4371,-999,-999,-9.0,-83.4081,250,0.0720476,10.0322,0.0,54467.9,0.188,35,173.302,3.1540899999999996e-20,0.0587,0.1072,-0.0823,0.002,1.0,0.016,SN Ia,,2008C,104.2989,20.4374,0.016621,0.0720375220477581,10.25459158837177,-0.5346510068507417,-10.796067599161033,10.174239538328456,0.5666388147953618,10.427022241172608,0.5558493224592014,-9.861456272745812,7.055147576948322,0.5955164744982245
2008C,65,0.01737,0.00085,0.01709,1e-05,0.01662,1e-05,15.0139,0.261032,34.2669,0.262425,-9.0,0,0,0.082622,0.031414,-0.758244,0.11927,15.3543,0.0603849,0.0129504,0.000720255,-0.000227748,5.94946e-06,-1.81147e-05,104.298,20.4371,-999,-999,-9.0,-83.4081,250,0.0720476,10.0322,3.158,54467.3,0.2868,30,12.7963,0.99744,0.0637,0.1072,-0.0794,0.002,1.0,0.016,SN Ia,,2008C,104.2989,20.4374,0.016621,0.0720375220477581,10.25459158837177,-0.5346510068507417,-10.796067599161033,10.174239538328456,0.5666388147953618,10.427022241172608,0.5558493224592014,-9.861456272745812,7.055147576948322,0.5955164744982245
2006ax,64,0.01747,0.00086,0.01774,0.00015,0.01649,0.00015,15.0698,0.198413,34.3228,0.200241,-9.0,0,0,-0.091397,0.026544,0.28118,0.037316,14.8169,0.0402213,0.0212446,0.000787009,-0.000142991,1.39554e-06,-1.70976e-05,171.014,-12.2914,-999,-999,-9.0,81.232,250,0.0432401,10.997,0.0,53827.5,0.0375,60,93.1261,0.00394799,0.0556,0.1078,0.0188,0.001,1.0,0.003,Ia,,2006ax,170.9997,-12.2964,0.016725,0.0434725825488567,7.929701742099575,-1.3518994061386915,-9.31319723242488,6.636384709891702,0.6135296304866548,10.96188612309093,-0.5183631718191329,-11.473761500998112,11.443165661526436,0.5565819929280261
2006ax,5,0.01747,0.00086,0.01774,0.00015,0.01649,0.00015,15.0603,0.195968,34.3133,0.19782,-9.0,0,0,-0.127493,0.021595,0.16897,0.023629,14.7505,0.0344419,0.022585,0.000716445,-0.000158055,2.85077e-06,-1.0893e-05,171.014,-12.2914,-999,-999,-9.0,81.232,250,0.0432401,10.997,0.02,53828.0,0.0232,82,129.041,0.000710816,0.0502,0.1078,0.0569,0.001,1.0,0.003,Ia,,2006ax,170.9997,-12.2964,0.016725,0.0434725825488567,7.929701742099575,-1.3518994061386915,-9.31319723242488,6.636384709891702,0.6135296304866548,10.96188612309093,-0.5183631718191329,-11.473761500998112,11.443165661526436,0.5565819929280261
2008L,57,0.01778,0.00085,0.01734,9e-05,0.01789,9e-05,15.0834,0.208373,34.3364,0.210115,-9.0,0,0,-0.115456,0.039767,-1.58162,0.10566,15.0604,0.0959158,0.0169769,0.00149977,-0.000109653,-1.27115e-05,-4.75031e-05,49.3194,41.3827,-999,-999,-9.0,-129.753,250,0.13657,10.7703,-9.0,54493.6,0.1093,29,14.9901,0.98509,0.0782,0.1047,0.0482,0.001,1.0,0.003,SN Ia,,2008L,49.31860534,41.38067516,,0.1365697607398033,9.194118432965766,-1.755292893293995,-10.919917875127226,8.033952342127106,0.5834756550260096,8.276285940300461,-1.3575437851266456,-9.638155051214389,6.880688003055967,0.6026065512491389
2008L,64,0.01778,0.00085,0.01734,9e-05,0.01789,9e-05,14.9934,0.211714,34.2464,0.213428,-9.0,0,0,-0.141932,0.039811,-1.52385,0.096944,14.9128,0.0953989,0.0194487,0.00170887,-0.00104032,1.97957e-05,-5.36739e-05,49.3194,41.3827,-999,-999,-9.0,-129.753,250,0.13657,10.7703,0.446,54492.9,0.288,18,22.4375,0.21314,0.081,0.1047,0.081,0.001,1.0,0.003,SN Ia,,2008L,49.31860534,41.38067516,,0.1365697607398033,9.194118432965766,-1.755292893293995,-10.919917875127226,8.033952342127106,0.5834756550260096,8.276285940300461,-1.3575437851266456,-9.638155051214389,6.880688003055967,0.6026065512491389
2009le,5,0.01784,0.00085,0.01739,0.0001,0.01815,0.0001,15.0409,0.245119,34.2939,0.246602,-9.0,0,0,0.064918,0.022329,0.91638,0.17222,15.0781,0.023566,0.0167019,0.000362517,0.000482915,-5.89877e-06,-6.6017e-06,32.3214,-23.4124,-999,-999,-9.0,-131.59,250,0.0141648,10.7233,0.17,55166.7,0.1552,32,28.4341,0.64773,0.0547,0.1044,-0.0808,0.001,1.0,0.013,SN Ia,,2009le,32.326,-23.4152,,,9.375277589145544,-1.06354434202083,-10.416598639219933,7.034739264847919,0.5845014981892305,10.841354336679622,0.7603847278677426,-10.105101950924851,7.096573004021074,0.5992479103747794
2009le,66,0.01784,0.00085,0.01739,0.0001,0.01815,0.0001,14.9888,0.221228,34.2418,0.22287,-9.0,0,0,0.003457,0.033184,-0.019163,0.12244,15.0045,0.0379731,0.0178724,0.000625079,0.000991603,-3.37619e-05,-1.7078e-05,32.3214,-23.4124,-999,-999,-9.0,-131.59,250,0.0141648,10.7233,3.416,55166.0,0.0699,15,17.6517,0.28142,0.0747,0.1044,-0.0502,0.001,1.0,0.006,SN Ia,,2009le,32.326,-23.4152,,,9.375277589145544,-1.06354434202083,-10.416598639219933,7.034739264847919,0.5845014981892305,10.841354336679622,0.7603847278677426,-10.105101950924851,7.096573004021074,0.5992479103747794
2007as,5,0.01802,0.00097,0.01791,0.00046,0.01757,0.00046,15.0131,0.232649,34.2661,0.234211,-9.0,0,0,0.016521,0.029922,-0.983845,0.039157,15.2094,0.0811746,0.0147994,0.00110647,-0.000377071,1.01045e-05,-2.6868e-05,141.9,-80.1776,-999,-999,-9.0,-31.2987,250,0.12249,10.2193,10.0,54182.1,0.094,43,40.5466,0.57826,0.0559,0.1179,-0.0523,0.001,1.0,0.008,Ia,,2007as,141.9184,-80.1798,0.017909,0.1224712887406349,,,,,,,,,,
ASASSN-17co,150,0.01826,0.00086,0.01791,0.00015,0.01826,0.00015,14.9475,0.279266,34.2005,0.280568,-9.0,0,0,0.10393,0.038877,-0.582812,0.15128,15.3487,0.0725288,0.0130175,0.000869585,0.000681067,-1.78624e-05,-2.65703e-05,272.336,18.2983,-999,-999,-9.0,-102.666,250,0.0907109,10.9028,0.001,57808.2,0.1872,7,9.01701,0.25144,0.0795,0.1032,-0.0586,0.002,1.0,0.019,SNIa,,ASASSN-17co,272.3355,18.2974,0.018056,0.0907846540212631,10.215817807513387,-0.5224779256947665,-10.817719805805597,6.735046226649942,0.6039570934126338,10.677028266192654,-0.8149904456714634,-11.495830023939437,8.372623883322628,0.5735991449477705
PS15coh,150,0.01839,0.00085,0.01796,7e-05,0.01884,7e-05,15.1863,0.225289,34.4393,0.226901,-9.0,0,0,-0.036481,0.038789,1.34214,0.098652,14.9498,0.0853124,0.0187971,0.001477,-0.000625486,3.79554e-06,-4.53857e-05,33.9935,12.2372,-999,-999,-9.0,-126.669,250,0.11837,8.09212,0.002,57329.4,0.1155,18,12.8042,0.80307,0.0786,0.1013,0.0219,0.001,1.0,0.007,SN Ia,,PS15coh,33.99352846,12.23727737,,0.1183651965856552,8.561370479198729,-1.2569370003062772,-9.837433678955648,6.092581895380643,0.5984541325693399,8.488911191816339,-1.1866964386661176,-9.67839593286531,6.223532165872667,0.5993550251937407
ATLAS16cpu,150,0.01865,0.00085,0.01851,1e-05,0.01819,1e-05,15.3186,0.238466,34.5716,0.239989,-9.0,0,0,0.037895,0.036142,-0.957574,0.16126,15.5869,0.0430103,0.0104528,0.000414077,0.000620869,-2.32533e-06,-1.24973e-05,227.956,46.251,-999,-999,-9.0,-41.1108,250,0.0240212,10.0079,0.012,57630.9,0.3588,5,5.73414,0.33295,0.0799,0.0999,-0.0425,0.001,1.0,0.01,SN Ia,,ATLAS16cpu,227.95161273,46.25386843,0.01819504,0.0239892785623669,9.074265304893512,-2.332414537383808,-11.378369551469032,10.243582959656978,0.5657234574065148,10.362129735815998,-0.8057820004696239,-11.164391221276228,8.266407839941342,0.5719661016092067
2011fs,51,0.01875,0.00085,0.01822,1e-05,0.01929,1e-05,15.2936,0.213816,34.5466,0.215514,-9.0,0,0,-0.035888,0.03085,1.18664,0.09053,15.0294,0.0702995,0.017468,0.00113102,-0.000328525,8.18749e-06,-2.77818e-05,334.331,35.5806,-999,-999,-9.0,-157.597,250,0.1009,10.877,-9.0,55833.5,0.1396,44,23.6362,0.99487,0.0608,0.0994,-0.0306,0.001,1.0,0.004,Ia,,2011fs,334.3321,35.5711,0.021101,0.1008105386793613,8.375600275560128,-1.3562026622355912,-9.77457136611645,8.203647811879815,0.570134669434381,,,,,
2011fs,56,0.01875,0.00085,0.01822,1e-05,0.01929,1e-05,15.2336,0.319886,34.4866,0.321023,-9.0,0,0,-0.084108,0.061424,0.22883,0.8099,15.005,0.0834757,0.0178647,0.00137351,0.0140057,-0.000372463,-5.59065e-05,334.331,35.5806,-999,-999,-9.0,-157.597,250,0.1009,10.877,0.013,55833.5,0.5002,6,1.57592,0.95429,0.1738,0.0994,0.0128,0.001,1.0,0.003,Ia,,2011fs,334.3321,35.5711,0.021101,0.1008105386793613,8.375600275560128,-1.3562026622355912,-9.77457136611645,8.203647811879815,0.570134669434381,,,,,
ASASSN-16cs,150,0.01905,0.00085,0.01839,1e-05,0.01802,1e-05,15.1756,0.280109,34.4286,0.281407,-9.0,0,0,0.033984,0.03809,0.28962,0.11906,15.3381,0.0833459,0.0131445,0.00100903,-0.000325933,-3.99125e-06,-3.04646e-05,102.653,31.1124,-999,-999,-9.0,-194.645,250,0.11447,9.10557,0.002,57464.6,0.1541,7,12.9588,0.0731189,0.0772,0.0978,0.0478,0.002,1.0,0.019,SN Ia,,ASASSN-16cs,102.657,31.1232,0.018333,,7.643598346835285,-1.5144845359034895,-9.155592915988269,6.022467119557042,0.6156957791797244,9.61018941248764,-0.2579866493018182,-9.880087268823086,6.653194499260156,0.594602983193221
2006kf,5,0.01947,0.00085,0.01955,1e-05,0.02004,1e-05,15.5217,0.193529,34.7747,0.195403,-9.0,0,0,-0.078569,0.041632,-2.07155,0.056755,15.6542,0.13453,0.00982436,0.00121732,-0.000454556,8.62291e-06,-4.45108e-05,55.4603,8.1569,-999,-999,-9.0,23.4756,250,0.21116,11.0165,0.02,54041.7,0.0732,48,47.539,0.49164,0.0667,0.0957,0.0175,0.001,1.0,0.003,SNIa,,2006kf,55.4619,8.1598,0.020037,0.2109386962652206,9.222389848079194,1.2298207363074882,-7.930656734226853,0.130577311297422,0.7640769310122545,10.950173074482947,-1.672911696842278,-12.643126922435222,9.520177822428172,0.5744864932624081
2006kf,64,0.01947,0.00085,0.01955,1e-05,0.02004,1e-05,15.5555,0.193658,34.8085,0.195531,-9.0,0,0,-0.077659,0.045482,-2.29704,0.10573,15.7241,0.13614,0.00921176,0.00115502,-0.000629171,1.01284e-05,-4.66624e-05,55.4603,8.1569,-999,-999,-9.0,23.4756,250,0.21116,11.0165,0.449,54041.2,0.2013,46,44.5583,0.53273,0.069,0.0957,0.0175,0.001,1.0,0.003,SNIa,,2006kf,55.4619,8.1598,0.020037,0.2109386962652206,9.222389848079194,1.2298207363074882,-7.930656734226853,0.130577311297422,0.7640769310122545,10.950173074482947,-1.672911696842278,-12.643126922435222,9.520177822428172,0.5744864932624081
