ztf_ztfname,ztf_redshift,ztf_redshift_err,ztf_source,ztf_t0,ztf_x0,ztf_x1,ztf_c,ztf_t0_err,ztf_x0_err,ztf_x1_err,ztf_c_err,ztf_cov_t0_x0,ztf_cov_t0_x1,ztf_cov_t0_c,ztf_cov_x0_x1,ztf_cov_x0_c,ztf_cov_x1_c,ztf_mwebv,ztf_mwr_v,ztf_mwebv_err,ztf_fitprob,ztf_ra,ztf_dec,ztf_sn_type,ztf_sub_type,ztf_lccoverage_flag,ztf_fitquality_flag,ztf_iau_name,ztf_frac_fitted,mosthost_sn_name_sp,mosthost_hostnum,mosthost_ra,mosthost_dec,mosthost_origin,mosthost_sn_type,mosthost_sn_z,mosthost_sn_ra,mosthost_sn_dec,mosthost_sn_name,mosthost_sn_name_ptf,mosthost_sn_name_iau,mosthost_sn_name_tns,mosthost_program,mosthost_ls_id_dr9,mosthost_dec_dr9,mosthost_ra_dr9,mosthost_ref_id_dr9,mosthost_brickid_dr9,mosthost_ref_cat_dr9,mosthost_type_dr9,mosthost_dist_arcsec_dr9,mosthost_sep_in_radius_dr9,mosthost_sep_in_radius_sigma_dr9,mosthost_fiberflux_g_dr9,mosthost_fiberflux_r_dr9,mosthost_fiberflux_z_dr9,mosthost_fibertotflux_g_dr9,mosthost_fibertotflux_r_dr9,mosthost_fibertotflux_z_dr9,mosthost_dchisq_1_dr9,mosthost_dchisq_2_dr9,mosthost_dchisq_3_dr9,mosthost_dchisq_4_dr9,mosthost_dchisq_5_dr9,mosthost_ra_ivar_dr9,mosthost_dec_ivar_dr9,mosthost_dered_flux_g_dr9,mosthost_dered_flux_r_dr9,mosthost_dered_flux_w1_dr9,mosthost_dered_flux_w2_dr9,mosthost_dered_flux_w3_dr9,mosthost_dered_flux_w4_dr9,mosthost_dered_flux_z_dr9,mosthost_flux_ivar_g_dr9,mosthost_flux_ivar_r_dr9,mosthost_flux_ivar_w1_dr9,mosthost_flux_ivar_w2_dr9,mosthost_flux_ivar_w3_dr9,mosthost_flux_ivar_w4_dr9,mosthost_flux_ivar_z_dr9,mosthost_fracflux_g_dr9,mosthost_fracflux_r_dr9,mosthost_fracflux_w1_dr9,mosthost_fracflux_w2_dr9,mosthost_fracflux_w3_dr9,mosthost_fracflux_w4_dr9,mosthost_fracflux_z_dr9,mosthost_fracin_g_dr9,mosthost_fracin_r_dr9,mosthost_fracin_z_dr9,mosthost_fracmasked_g_dr9,mosthost_fracmasked_r_dr9,mosthost_fracmasked_z_dr9,mosthost_sga_id_sga,mosthost_sga_galaxy_sga,mosthost_galaxy_sga,mosthost_ra_sga,mosthost_dec_sga,mosthost_ra_leda_sga,mosthost_dec_leda_sga,mosthost_morphtype_sga,mosthost_pa_leda_sga,mosthost_d25_leda_sga,mosthost_ba_leda_sga,mosthost_z_leda_sga,mosthost_ref_sga,mosthost_group_id_sga,mosthost_group_name_sga,mosthost_group_ra_sga,mosthost_group_dec_sga,mosthost_group_diameter_sga,mosthost_d26_sga,mosthost_d26_ref_sga
ZTF20aaurwih,0.06740875,1.068e-05,z_gal,58956.11272,0.000679665,-0.818413961,0.076759805,0.3037834123460925,2.432786360630543e-05,0.244557303,0.033517412,-2.23e-06,-0.043822756,0.002153587,-1.79e-07,-6.83e-07,-0.00033897,0.048239973,3.1,0,0.9725709362996896,116.758258,51.718397,snia-cosmo,norm,1.0,1.0,2020gde,100.0,ZTF20aaurwih,1,116.75169998838632,51.71576481328661,dr9,SN Ia,0.0675,116.75822859999998,51.7184205,ZTF20aaurwih,,,,ztf_superset,9907737982078664.0,51.71576481328661,116.75169998838632,0.0,590579.0,,DEV,17.419247,11.082123,0.36443308,0.647665,1.414225,2.201922,0.648159,1.415198,2.203515,2798.8188,3310.571,3411.7175,3386.0808,3413.1426,38097437000.0,33541132000.0,2.506353,5.18412,7.328221,-0.132415,-60.37871,-1022.5399,7.683423,216.51648,72.29936,2.530205,0.649659,0.000886,1.3e-05,16.727327,0.06631,0.040512,2.788455,100.66199,2.704948,1.884122,0.052306,0.997929,0.997985,0.668447,0.074032,0.066736,0.065435,,,,,,,,,,,,,,,,,,,,
ZTF20aausxam,0.07099098,1.768e-05,z_gal,58960.12721533683,0.000542353,-0.380706703,0.184353241,0.1288780253489676,1.709635236918079e-05,0.1012928915717649,0.029455898,-2.69e-07,-0.004275765,0.000235978,-7.48e-08,-4.29e-07,-0.000182373,0.014364142,3.1,0,0.1367871068959064,168.069998,38.324986,snia-cosmo,norm,1.0,1.0,2020hdc,100.0,ZTF20aausxam,0,168.07067458109347,38.32449711168089,dr9 and local_universe,SN Ia,0.071,168.0699956,38.3249808,ZTF20aausxam,,,,ztf_superset,9907734383232448.0,38.32449711168089,168.07067458109347,1171985.0,535665.0,L3,SER,2.590219,0.4236129,0.00037932,8.109139,14.227249,19.774208,8.10914,14.22725,19.774208,0.0,0.0,0.0,0.0,0.0,1305930000000.0,1330210000000.0,243.49583,420.37112,437.5977,279.06903,1272.3661,1982.6963,575.7588,6.834405,3.425979,0.427925,0.157899,0.00029,6e-06,1.169724,0.005481,0.0036,0.013469,0.02221,0.029977,0.489436,0.000214,0.968627,0.967845,0.968508,0.049682,0.04843,0.048342,1171985.0,SGA-2020 1171985,PGC2123939,168.07067458109347,38.32449711168089,168.0706725,38.3245034,Sbc,132.7,0.37153524,0.7585776,0.07099211,LEDA-20181114,431304.0,PGC2123939,168.0706725,38.3245034,0.37153524,0.54158497,SB26
ZTF20aausxam,0.07099098,1.768e-05,z_gal,58960.12721533683,0.000542353,-0.380706703,0.184353241,0.1288780253489676,1.709635236918079e-05,0.1012928915717649,0.029455898,-2.69e-07,-0.004275765,0.000235978,-7.48e-08,-4.29e-07,-0.000182373,0.014364142,3.1,0,0.1367871068959064,168.069998,38.324986,snia-cosmo,norm,1.0,1.0,2020hdc,100.0,ZTF20aausxam,1,168.07287760323234,38.32647027673328,dr9,SN Ia,0.071,168.0699956,38.3249808,ZTF20aausxam,,,,ztf_superset,9907734383232474.0,38.32647027673328,168.07287760323234,0.0,535665.0,,EXP,9.746847,1.081445,0.025390059,0.249859,0.297895,0.0,0.511509,0.756949,0.638026,0.0,0.0,0.0,0.0,0.0,3925418800.0,1357007700.0,7.018204,8.233468,-11.83043,-11.299096,-1.568566,-2095.1306,-1.34432,19.775501,8.775148,1.01221,0.269019,0.000341,6e-06,2.496631,2.953468,3.959009,9.701876,7.478056,380.0278,1.53334,31.980154,0.911525,0.90788,0.918527,0.040135,0.033949,0.045429,,,,,,,,,,,,,,,,,,,,
ZTF20aautilk,0.03002454,1.028e-05,z_gal,58960.06888266732,0.004048468,-1.002062707,0.076313956,0.6254787918587681,0.000253919,0.3407674383876609,0.079129818,-0.0001096,-0.119340649,0.040727317,1.5312638987693726e-05,-1.82e-05,-0.010334892,0.032848418,3.1,0,0.9350047782083236,134.680226,12.677168,snia-cosmo,norm,0.0,1.0,2020hew,100.0,ZTF20aautilk,0,134.68026401128802,12.677220821173757,dr9 and local_universe,no_type,-9999.0,134.6802282,12.6771504,ZTF20aautilk,,,,ztf_superset,9906626230222888.0,12.677220821173757,134.68026401128802,300873.0,403808.0,L3,DEV,0.2830036,0.020855645,9.426346e-06,35.02613,65.43102,109.81647,35.02613,65.43102,109.81647,0.0,0.0,0.0,0.0,0.0,22773500000000.0,23756800000000.0,1027.8062,1850.4459,2125.4802,1360.4703,6726.13,12167.405,3003.2063,3.37391,1.00143,0.089873,0.039217,0.000147,3e-06,0.380312,0.005082,0.003886,0.036675,0.038207,0.091016,0.295559,0.003253,0.796952,0.796157,0.796738,0.083255,0.084463,0.079191,300873.0,SGA-2020 300873,PGC025215,134.68026401128802,12.677220821173757,134.68026600000002,12.6772222,Sb,0.0,0.60394865,0.91201085,0.030031774,LEDA-20181114,107937.0,PGC025215,134.68026600000002,12.6772222,0.60394865,0.7359091,SB26
ZTF20aautzif,0.03785201,1.218e-05,z_gal,58967.41035661828,0.003892238,0.4475027285664638,-0.111368435,0.1474699522841547,0.000118922,0.078107099,0.028008617,-1.04e-06,-0.006895091,-0.000118924,2.6603569008604304e-07,-2.84e-06,-0.000174902,0.016037709,3.1,0,0.8318574921730517,187.000908,41.120194,snia-cosmo,91t,1.0,1.0,2020hek,100.0,ZTF20aautzif,0,187.00213350506328,41.12088847068539,dr9,SN Ia,0.03789,187.000802,41.1202225,ZTF20aautzif,,,,ztf_superset,9907735188734528.0,41.12088847068539,187.00213350506328,0.0,547956.0,,EXP,4.3344436,0.9495707,0.001065135,7.667496,12.471529,17.830648,7.667739,12.471832,17.830881,217638.25,477677.72,634747.5,666872.44,666878.8,1390810000000.0,2853500000000.0,95.571785,152.67696,155.88933,97.24159,359.69675,28.153276,214.73708,27.00225,12.398399,1.169973,0.414924,0.000869,1.3e-05,3.679763,0.009612,0.007472,0.012459,0.013664,0.127834,16.488607,0.003614,0.997866,0.997803,0.694452,0.020431,0.00592,0.007642,,,,,,,,,,,,,,,,,,,,
ZTF20aautzif,0.03785201,1.218e-05,z_gal,58967.41035661828,0.003892238,0.4475027285664638,-0.111368435,0.1474699522841547,0.000118922,0.078107099,0.028008617,-1.04e-06,-0.006895091,-0.000118924,2.6603569008604304e-07,-2.84e-06,-0.000174902,0.016037709,3.1,0,0.8318574921730517,187.000908,41.120194,snia-cosmo,91t,1.0,1.0,2020hek,100.0,ZTF20aautzif,1,187.0001422673805,41.119737869180575,dr9,SN Ia,0.03789,187.000802,41.1202225,ZTF20aautzif,,,,ztf_superset,9907735188734506.0,41.119737869180575,187.0001422673805,0.0,547956.0,,SER,2.4990194,1.2775507,0.042807084,0.486843,0.608327,0.465918,1.457659,2.187404,2.723538,886.5247,1122.2832,1187.783,1239.3766,1272.3289,4944606700.0,8057727500.0,2.464656,3.024629,-1.735324,-0.097925,-48.594162,107.99188,2.278882,133.42609,56.26888,2.600313,0.734052,0.001197,1.6e-05,13.868156,5.025083,6.726156,34.285877,424.33475,4.101181,3.077285,10.756399,0.999978,0.999983,0.666505,0.000928,0.001036,0.001447,,,,,,,,,,,,,,,,,,,,
ZTF20aauuiri,0.05679653,1.35e-05,z_gal,58962.89248462963,0.001316386,0.2699960446919513,-0.019523969,0.2325511680392082,4.618323208078589e-05,0.1510878274571623,0.033092348,-2.32e-06,-0.013697427,0.00129284,-6.72e-07,-1.27e-06,-0.000406159,0.055351402,3.1,0,0.8304221137695988,187.147402,-4.069443,snia-cosmo,norm,1.0,1.0,2020hbe,100.0,ZTF20aauuiri,0,187.1476812026255,-4.067091959,dr9,SN Ia,0.05,187.147381,-4.0695118,ZTF20aauuiri,,,,ztf_superset,9906619956791842.0,-4.067091959,187.1476812026255,0.0,308083.0,,REX,8.777875,1.8245511,0.002718025,1.925518,3.423507,5.07405,1.925639,3.423646,5.074214,79712.375,341032.12,210598.6,341149.5,0.0,212793000000.0,220233000000.0,85.67269,143.13669,117.97171,68.01437,172.70808,-62.872875,200.47762,31.05566,8.942634,0.71647,0.198625,0.000307,6e-06,1.338202,0.032127,0.017849,0.053734,0.068691,0.588691,26.77838,0.017959,0.987121,0.987835,0.690256,0.028667,0.02809,0.032073,,,,,,,,,,,,,,,,,,,,
ZTF20aauwrod,0.108204,0.000476,z_nonSEDm,58961.66288734651,0.000371798,0.5514079571168585,-0.114344929,0.2123341471342428,1.1878204911959985e-05,0.1640944478170466,0.030898737,-1.81e-07,-0.013751112,7.661608944823307e-06,-2.65e-07,-3.03e-07,-0.000117844,0.035334216,3.1,0,0.4616751464733314,224.381998,26.782968,snia-cosmo,norm,1.0,1.0,2020hfd,100.0,ZTF20aauwrod,0,224.3819411,26.783032196933817,dr9,SN Ia,0.1083,224.3820003,26.7829689,ZTF20aauwrod,,,,ztf_superset,9906631221448856.0,26.783032196933817,224.3819411,0.0,479968.0,,DEV,0.29694715,0.3245533,0.006655189,1.764408,2.310005,3.022047,1.764408,2.310005,3.022047,14830.8,15966.754,16493.87,16474.12,16512.379,226126000000.0,172794000000.0,4.527772,5.697163,3.147469,2.858304,4.191637,123.323715,7.189002,570.069,183.93527,4.246699,1.069132,0.003418,4.4e-05,44.98435,2.6e-05,8.7e-05,0.893949,0.962521,6.29758,2.991964,0.000603,0.99734,0.997494,0.996279,0.020022,0.020723,0.024539,,,,,,,,,,,,,,,,,,,,
ZTF20aauwrod,0.108204,0.000476,z_nonSEDm,58961.66288734651,0.000371798,0.5514079571168585,-0.114344929,0.2123341471342428,1.1878204911959985e-05,0.1640944478170466,0.030898737,-1.81e-07,-0.013751112,7.661608944823307e-06,-2.65e-07,-3.03e-07,-0.000117844,0.035334216,3.1,0,0.4616751464733314,224.381998,26.782968,snia-cosmo,norm,1.0,1.0,2020hfd,100.0,ZTF20aauwrod,1,224.3784322246166,26.78371395718234,dr9,SN Ia,0.1083,224.3820003,26.7829689,ZTF20aauwrod,,,,ztf_superset,9906631221448778.0,26.78371395718234,224.3784322246166,0.0,479968.0,,SER,11.776527,9.727907,0.124078244,0.705267,1.868642,3.835768,0.705426,1.868863,3.836469,8750.547,11093.97,11823.918,12067.394,12101.112,55940637000.0,168646000000.0,2.191967,5.581624,23.910572,22.369158,118.033646,1497.5276,11.05103,631.72107,183.15363,3.539486,0.970755,0.003528,4.4e-05,43.78863,0.011279,0.004521,0.119361,0.068273,0.338265,0.708031,0.008716,0.999664,0.999609,0.999163,0.004043,0.004101,0.007867,,,,,,,,,,,,,,,,,,,,
ZTF20aauyhea,0.04975691,1.071e-05,z_gal,58952.96107606444,0.00170476,-0.394266258,0.034521224,0.9239506324993272,9.77103955846683e-05,0.318921784,0.047698231,-6.48e-05,-0.216720751,0.021606273,1.1616344086632785e-05,-3.74e-06,-0.005711136,0.050251705,3.1,0,0.6849747675915159,166.913689,-5.538673,snia-cosmo,norm,0.0,1.0,2020gho,100.0,ZTF20aauyhea,0,166.9135498712087,-5.538525402,dr9 and local_universe,SN Ia,0.051,166.9135905,-5.53856615,ZTF20aauyhea,,,,ztf_superset,9906619386695892.0,-5.538525402,166.9135498712087,161905.0,299384.0,L3,SER,0.20652571,0.031625196,1.9954707e-05,28.778465,66.31545,124.13533,28.778465,66.31545,124.13533,0.0,0.0,0.0,0.0,0.0,27562700000000.0,53051800000000.0,320.90918,698.8878,1110.6028,763.5377,4090.8906,11789.799,1242.7594,15.367896,6.026353,0.226601,0.096796,0.000366,7e-06,1.900952,6.4e-05,0.000117,0.009689,0.007113,0.036063,0.110462,0.000306,0.917965,0.918267,0.918091,0.060242,0.060711,0.060561,161905.0,SGA-2020 161905,PGC1043432,166.9135498712087,-5.538525402,166.9137255,-5.5385411,,91.0,0.40738028,0.60255957,0.050001256,LEDA-20181114,58178.0,PGC1043432,166.9137255,-5.5385411,0.40738028,0.64661765,SB26
ZTF20aauzoca,0.06905817,1.276e-05,z_gal,58967.53901002273,0.000940195,0.5162491247506505,-0.040391712,0.1919912361190654,2.9606973784304007e-05,0.1749788449472381,0.030763362,1.0381410823901423e-06,-0.017495327,-0.000877199,-8.42e-07,-7.55e-07,-6.58e-06,0.04399002,3.1,0,0.019223508,121.60664,50.406787,snia-cosmo,norm,1.0,1.0,2020hsi,100.0,ZTF20aauzoca,0,121.60616421658564,50.40684281356624,dr9,SN Ia,0.07,121.6065859,50.40678915,ZTF20aauzoca,,,,ztf_superset,9907737685396396.0,50.40684281356624,121.60616421658564,0.0,586052.0,,EXP,0.9866065,0.62656397,0.009514921,1.209377,1.954508,2.657138,1.209377,1.954508,2.657138,7390.3257,8992.019,10310.052,10456.528,10456.717,44909660000.0,155723000000.0,4.473476,6.881203,5.490205,5.397802,19.190575,-270.02814,8.943908,285.37317,90.84306,3.036103,0.73326,0.000999,1.4e-05,36.7371,0.000786,0.000635,0.530762,0.299638,2.377196,1.629075,0.000597,0.996082,0.997021,0.999272,0.008319,0.007349,0.008522,,,,,,,,,,,,,,,,,,,,
ZTF20aauzoca,0.06905817,1.276e-05,z_gal,58967.53901002273,0.000940195,0.5162491247506505,-0.040391712,0.1919912361190654,2.9606973784304007e-05,0.1749788449472381,0.030763362,1.0381410823901423e-06,-0.017495327,-0.000877199,-8.42e-07,-7.55e-07,-6.58e-06,0.04399002,3.1,0,0.019223508,121.60664,50.406787,snia-cosmo,norm,1.0,1.0,2020hsi,100.0,ZTF20aauzoca,1,121.6101133211238,50.39448084539162,dr9,SN Ia,0.07,121.6065859,50.40678915,ZTF20aauzoca,,,,ztf_superset,9907737685396446.0,50.39448084539162,121.6101133211238,0.0,586052.0,,SER,45.04315,21.584435,0.10610261,1.286556,2.93918,4.525971,1.296259,2.950257,4.525971,18038.148,33181.19,33212.51,33787.26,33824.22,125565000000.0,112276000000.0,9.916732,21.566048,29.811102,26.646866,471.8635,-1862.3936,31.753988,123.934044,37.316696,2.214137,0.580701,0.000826,1.3e-05,11.270881,0.049765,0.025031,0.112466,0.226552,0.85328,1.10325,-0.010683,0.991862,0.992754,0.993552,0.015835,0.014936,0.156473,,,,,,,,,,,,,,,,,,,,
ZTF20aavbeku,0.02089448,1.494e-05,z_gal,58952.62442,0.000286608,4.999999999808247,0.5500207245348961,1.3673341807407269,3.959486433596131e-05,1.1912928962290832,0.1125381364521195,-3.84e-05,-2.6e-08,0.1080550271409568,-1.12e-13,-4.32e-06,9.698801941810804e-11,0.027525655,3.1,0,0.5484356396040744,183.654518,24.304389,snia,,0.0,0.0,2020cvg,100.0,ZTF20aavbeku,0,183.6527914787034,24.300783644321893,dr9 and local_universe,SNIa,0.02254,183.6545457,24.3043609,ZTF20aavbeku,,,,ZTFmarshal,9906630358665550.0,24.300783644321893,183.6527914787034,1192142.0,466803.0,L3,SER,14.105765,1.0907009,0.000151903,18.469076,33.799274,57.150543,18.471828,33.802223,57.15324,0.0,0.0,0.0,0.0,0.0,41482500000000.0,7797760000000.0,912.60815,1619.2052,2205.8884,1494.1862,10225.234,13935.139,2661.8757,10.472215,4.091054,0.134074,0.060584,0.000277,6e-06,0.895592,0.055828,0.037893,0.113198,0.120587,0.147198,0.372277,0.020989,0.993739,0.996009,0.996014,0.012142,0.015198,0.013576,1192142.0,SGA-2020 1192142,UGC07248,183.6527914787034,24.300783644321893,183.6527955,24.3008055,SBb,15.43,0.851138,0.2818383,0.0209098,LEDA-20181114,436830.0,UGC07248,183.6527955,24.3008055,0.851138,1.5059153,SB26
ZTF20aavbeku,0.02089448,1.494e-05,z_gal,58952.62442,0.000286608,4.999999999808247,0.5500207245348961,1.3673341807407269,3.959486433596131e-05,1.1912928962290832,0.1125381364521195,-3.84e-05,-2.6e-08,0.1080550271409568,-1.12e-13,-4.32e-06,9.698801941810804e-11,0.027525655,3.1,0,0.5484356396040744,183.654518,24.304389,snia,,0.0,0.0,2020cvg,100.0,ZTF20aavbeku,1,183.6562804310728,24.305962047341136,dr9,SNIa,0.02254,183.6545457,24.3043609,ZTF20aavbeku,,,,ZTFmarshal,9906630358665660.0,24.305962047341136,183.6562804310728,0.0,466803.0,,EXP,8.100524,2.4077225,0.012164367,1.099656,1.059424,0.57962,1.465456,1.675506,1.554831,0.0,0.0,0.0,0.0,0.0,112187000000.0,40372070000.0,15.020753,14.03125,15.06377,21.152142,-61.414085,-9469.845,7.464073,131.7095,54.556587,1.57761,0.427232,0.000725,1.1e-05,7.284357,1.113022,1.948096,5.134723,2.130685,15.344989,1.478299,5.369976,1.0,1.0,1.0,0.000129,0.003676,0.001523,,,,,,,,,,,,,,,,,,,,
ZTF20aavfwdo,0.06792713,1.167e-05,z_gal,58971.50303995981,0.001078979,0.5055684134041084,0.069582215,0.052729866,3.173598997183299e-05,0.059869769,0.025621795,1.2516676584354197e-07,-0.000337858,-0.000103038,-6.04e-08,-7.06e-07,-7.48e-05,0.013209153,3.1,0,0.02485769,212.285199,65.801998,snia-cosmo,91t,1.0,1.0,2020hvy,100.0,ZTF20aavfwdo,0,212.2853281322474,65.80244689988213,dr9 and local_universe,SN Ia,0.0678,212.2850058,65.8019448,ZTF20aavfwdo,,,,ztf_superset,9907740744419176.0,65.80244689988213,212.2853281322474,1182817.0,632729.0,L3,SER,1.8690885,0.5284322,0.000403516,25.693636,50.82419,84.931786,25.693636,50.82419,84.931786,0.0,0.0,0.0,0.0,0.0,23828100000000.0,6262680000000.0,204.07213,397.72324,590.54034,386.1515,1797.2476,3297.7534,655.7179,23.154453,4.039276,0.595085,0.321838,0.003297,4.9e-05,3.845534,1e-05,6e-06,0.009821,0.008248,0.011423,127.37297,0.000244,0.999848,0.999842,0.752161,0.003023,0.00295,0.003346,1182817.0,SGA-2020 1182817,PGC3140068,212.2853281322474,65.80244689988213,212.2852545,65.80247800000001,S?,5.76,0.48194784,0.4698941,0.067790896,LEDA-20181114,434308.0,PGC3140068,212.2852545,65.80247800000001,0.48194784,0.55502796,SB26
ZTF20aavfwdo,0.06792713,1.167e-05,z_gal,58971.50303995981,0.001078979,0.5055684134041084,0.069582215,0.052729866,3.173598997183299e-05,0.059869769,0.025621795,1.2516676584354197e-07,-0.000337858,-0.000103038,-6.04e-08,-7.06e-07,-7.48e-05,0.013209153,3.1,0,0.02485769,212.285199,65.801998,snia-cosmo,91t,1.0,1.0,2020hvy,100.0,ZTF20aavfwdo,1,212.25539486324803,65.80639083510523,dr9,SN Ia,0.0678,212.2850058,65.8019448,ZTF20aavfwdo,,,,ztf_superset,9907740744418976.0,65.80639083510523,212.25539486324803,0.0,632729.0,,SER,46.52999,6.727098,0.003467266,1.600864,5.337107,10.610288,1.601373,5.337999,10.611889,39958.67,51087.047,56371.69,55324.176,56412.414,421842000000.0,585663000000.0,13.643605,44.814915,13.995004,-17.347115,-481.2207,452.83307,87.89632,47.991333,8.13279,1.417078,0.545159,0.002275,3.7e-05,5.502792,0.102229,0.072101,5.827566,4.682701,1.069907,1.449816,0.066296,0.709845,0.712338,0.66725,0.102291,0.102685,0.087975,,,,,,,,,,,,,,,,,,,,
ZTF20aavhire,0.03745727,1.18e-05,z_gal,58963.59120674018,0.00260137,0.4535064474508124,0.1136892380759061,0.3086640577457729,9.668962860244078e-05,0.1837739603642514,0.035199363,-4.92e-06,-0.036005441,0.001964029,-1.21e-06,-2.85e-06,-0.000765204,0.023275024,3.1,0,0.7894857773030458,208.367382,7.909565,snia-cosmo,norm,1.0,1.0,2020hfk,100.0,ZTF20aavhire,0,208.3666731786704,7.909638231777317,dr9 and local_universe,SN Ia,0.0374,208.3673193,7.9095818,ZTF20aavhire,,,,ztf_superset,9906624484084386.0,7.909638231777317,208.3666731786704,615446.0,377164.0,L3,SER,2.3128479,0.99443364,0.000548499,41.691128,85.902,149.46341,41.691833,85.90437,149.4699,0.0,0.0,0.0,0.0,0.0,25724500000000.0,77228500000000.0,224.4613,450.54922,625.27264,378.38568,1261.2765,2249.7424,765.4974,38.11884,14.071547,0.514382,0.245327,0.001283,2e-05,5.550669,6.7e-05,0.000107,0.020158,0.015502,0.041039,0.473362,0.000174,0.999986,0.999983,0.999983,2.1e-05,1.9e-05,2.8e-05,615446.0,SGA-2020 615446,PGC1334144,208.3666731786704,7.909638231777317,208.3667475,7.909669099999999,E,85.82,0.35892195,0.64863443,0.037366517,LEDA-20181114,225592.0,PGC1334144,208.3667475,7.909669099999999,0.35892195,0.5467021,SB26
ZTF20aavhire,0.03745727,1.18e-05,z_gal,58963.59120674018,0.00260137,0.4535064474508124,0.1136892380759061,0.3086640577457729,9.668962860244078e-05,0.1837739603642514,0.035199363,-4.92e-06,-0.036005441,0.001964029,-1.21e-06,-2.85e-06,-0.000765204,0.023275024,3.1,0,0.7894857773030458,208.367382,7.909565,snia-cosmo,norm,1.0,1.0,2020hfk,100.0,ZTF20aavhire,1,208.3672957764641,7.907179054376509,dr9,SN Ia,0.0374,208.3673193,7.9095818,ZTF20aavhire,,,,ztf_superset,9906624484084408.0,7.907179054376509,208.3672957764641,0.0,377164.0,,DEV,8.6502905,5.2611384,0.16156767,0.28702,0.98842,2.707609,0.287024,0.988428,2.707624,2582.9966,2972.9253,3078.309,2982.8948,3089.5679,31678554000.0,28500423000.0,1.189758,3.991431,17.037548,8.479639,-55.888775,-622.40765,10.676834,255.76926,85.73735,1.797891,0.477044,0.001255,1.9e-05,15.018748,1.426504,0.927531,6.927055,9.786757,8.890703,2.40206,0.606757,0.987445,0.987136,0.987626,0.033199,0.033884,0.035581,,,,,,,,,,,,,,,,,,,,
ZTF20aavpnlv,0.0058418,1.262e-05,z_gal,58979.14221532362,0.184122977,0.7349303890190456,-0.043381567,0.2138939447104348,0.006600142,0.151164788,0.034530204,-2.49e-07,-0.016975538,0.00016372,-0.000125571,-0.000190943,-0.000481204,0.034922235,3.1,0,2.131380315452806e-08,170.360164,3.014755,snia-pec,03fg,1.0,0.0,2020hvf,100.0,ZTF20aavpnlv,0,170.35411095122774,3.013935269712622,dr9 and local_universe,SN Ia,0.005838,170.3602047,3.01468415,ZTF20aavpnlv,,,,ztf_superset,9906622594353218.0,3.013935269712622,170.35411095122774,1435780.0,348329.0,L3,SER,22.07223,1.3433509,0.000214575,37.25287,74.133804,123.41285,37.256344,74.13996,123.42289,0.0,0.0,0.0,0.0,0.0,17283900000000.0,44542600000000.0,2661.6213,5092.4,4308.4473,2482.973,725.80707,2488.2734,8179.6187,3.253428,0.842824,0.0619,0.029442,9.5e-05,3e-06,0.257241,0.010892,0.008432,0.030794,0.033468,0.428159,0.905837,0.007119,0.992506,0.993143,0.99181,0.018,0.017279,0.017163,1435780.0,SGA-2020 1435780,NGC3643,170.35411095122774,3.013935269712622,170.354139,3.0139334,S0-a,106.82,0.95060474,0.77803653,0.00581102,LEDA-20181114,528373.0,NGC3643,170.354139,3.0139334,0.95060474,1.9387252,SB26
ZTF20aavpnlv,0.0058418,1.262e-05,z_gal,58979.14221532362,0.184122977,0.7349303890190456,-0.043381567,0.2138939447104348,0.006600142,0.151164788,0.034530204,-2.49e-07,-0.016975538,0.00016372,-0.000125571,-0.000190943,-0.000481204,0.034922235,3.1,0,2.131380315452806e-08,170.360164,3.014755,snia-pec,03fg,1.0,0.0,2020hvf,100.0,ZTF20aavpnlv,1,170.35631274188242,3.007452785308675,dr9,SN Ia,0.005838,170.3602047,3.01468415,ZTF20aavpnlv,,,,ztf_superset,9906622594353264.0,3.007452785308675,170.35631274188242,0.0,348329.0,,DEV,29.554617,15.274233,0.59226835,0.4292,0.817495,1.08537,0.657582,1.267533,1.821782,0.0,0.0,0.0,0.0,0.0,15199364000.0,14198521000.0,2.038903,3.733318,13.094568,8.125252,12.732226,471.4186,4.782026,260.89047,69.32146,1.714655,0.417485,0.000463,7e-06,13.423693,2.623627,2.323848,4.091364,3.866416,9.539933,1.867442,2.699553,1.0,1.0,1.0,1.8e-05,0.0,0.0,,,,,,,,,,,,,,,,,,,,
